time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
39257,0.00024,-0.00001,-0.00004,-0.00005,-0.00019,-0.00028,-0.00007,0.00005,2
39258,-0.00002,-0.00007,0.00011,0.00016,0.00006,0.00009,-0.00003,-0.00001,2
39259,-0.00002,-0.00007,0.00011,0.00016,0.00006,0.00009,-0.00003,-0.00001,2
39260,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39261,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39262,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39263,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39264,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39265,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39266,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39267,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39268,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39269,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39270,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39271,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39272,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39273,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39274,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39275,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39276,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39277,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39278,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39279,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39280,-0.00004,0.00001,-0.00001,-0.00016,0.00001,0.0003,0.00023,-0.00004,2
39281,-0.00009,-0.00013,-0.00021,-0.00023,-0.00009,-0.00006,0.00002,-0.00003,2
39282,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39283,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39284,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39285,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39286,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39288,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39290,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39291,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39292,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39293,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39294,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39295,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39296,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39297,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39298,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39299,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39300,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39301,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39302,-0.00008,-0.00011,-0.00012,-0.00031,-0.00003,-0.0002,-0.00037,-0.00007,2
39303,0.00009,-0.00003,-0.00021,0.00009,0.00023,0.00021,-0.00003,0.00005,2
39304,0.00004,0.00002,0.00005,0.00007,-0.00007,-0.0002,-0.00008,-0.00004,2
39305,0.00005,0.00007,0.00022,0.00012,0.00004,-0.00005,0.0002,0.00033,2
39306,0.00005,0.00007,0.00022,0.00012,0.00004,-0.00005,0.0002,0.00033,2
39307,0.00005,0.00007,0.00022,0.00012,0.00004,-0.00005,0.0002,0.00033,2
39308,0.00005,0.00007,0.00022,0.00012,0.00004,-0.00005,0.0002,0.00033,2
39309,0,-0.00009,-0.00017,-0.00015,-0.00003,0.00002,0.00012,-0.00016,2
39310,0,-0.00009,-0.00017,-0.00015,-0.00003,0.00002,0.00012,-0.00016,2
39311,0,-0.00009,-0.00017,-0.00015,-0.00003,0.00002,0.00012,-0.00016,2
39312,0,-0.00009,-0.00017,-0.00015,-0.00003,0.00002,0.00012,-0.00016,2
39313,0,-0.00009,-0.00017,-0.00015,-0.00003,0.00002,0.00012,-0.00016,2
39314,0,-0.00009,-0.00017,-0.00015,-0.00003,0.00002,0.00012,-0.00016,2
39315,0,-0.00009,-0.00017,-0.00015,-0.00003,0.00002,0.00012,-0.00016,2
39316,0,-0.00009,-0.00017,-0.00015,-0.00003,0.00002,0.00012,-0.00016,2
39317,0,-0.00009,-0.00017,-0.00015,-0.00003,0.00002,0.00012,-0.00016,2
39318,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39319,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39320,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39321,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39322,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39323,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39324,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39325,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39326,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39327,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39328,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39329,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39330,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39331,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39332,-0.0002,-0.00003,0,0.00021,0.00027,0.00032,0.00015,-0.00003,2
39333,-0.00008,0.00003,0.00008,0.00008,-0.00015,-0.00012,-0.00003,-0.00005,2
39334,-0.00008,0.00003,0.00008,0.00008,-0.00015,-0.00012,-0.00003,-0.00005,2
39335,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39336,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39338,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39339,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39340,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39341,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39342,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39343,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39344,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39345,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39346,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39347,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39348,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39349,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39350,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39351,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39352,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39353,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39354,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39355,-0.00009,0.00004,0.00021,0.00001,-0.00012,-0.0001,-0.00001,-0.00014,2
39356,0.00006,0.00011,0.00004,-0.00003,-0.00006,-0.00004,0.00017,0.00016,2
39357,0.00006,0.00011,0.00004,-0.00003,-0.00006,-0.00004,0.00017,0.00016,2
39358,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39359,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39360,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39361,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39362,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39363,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39364,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39365,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39366,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39367,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39368,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39369,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39370,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39371,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39372,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39373,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39374,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39375,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39376,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39377,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39378,0.00004,0.00005,-0.00007,0.00012,0,-0.00009,-0.00002,0.00005,2
39379,0.00004,0.00004,-0.00013,-0.00005,-0.00002,0.00013,-0.00016,-0.00004,2
39380,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39381,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39382,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39383,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39384,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39385,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39386,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39388,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39389,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39390,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39391,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39392,-0.0004,-0.00012,-0.00006,0.00009,0.00025,0.00006,0.00011,0.00002,2
39393,-0.00025,-0.00015,0.00004,-0.0002,-0.00012,-0.00028,-0.00026,-0.0002,2
39394,-0.00025,-0.00015,0.00004,-0.0002,-0.00012,-0.00028,-0.00026,-0.0002,2
39395,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39396,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39397,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39398,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39399,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39400,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39401,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39402,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39403,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39404,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39405,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39406,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39407,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39408,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39409,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39410,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39411,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39412,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39413,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39414,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39415,0.00023,-0.00001,-0.00013,-0.00004,-0.00001,-0.00004,-0.00018,0,2
39416,0.0002,0,-0.00001,0.00002,-0.00006,0.00002,-0.00002,0.00018,2
39417,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39418,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39419,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39420,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39421,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39422,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39423,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39424,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39425,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39426,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39427,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39428,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39429,0.00005,0,-0.00003,0.00001,0.00002,-0.00003,0.00016,0,2
39430,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39431,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39432,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39433,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39434,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39435,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39436,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39439,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39440,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39441,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39442,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39443,-0.00011,0,-0.00021,0.00006,0.00007,0.00036,0.00026,-0.00027,2
39444,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39445,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39446,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39447,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39448,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39449,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39450,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39451,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39452,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39453,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39454,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39455,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39456,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39457,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39458,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39459,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39460,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39461,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39462,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39463,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39464,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39465,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39466,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39467,0.00023,0.00006,-0.00004,0.00009,0.00009,-0.00007,-0.0003,0.00013,2
39468,0.00035,0.00021,0.00023,0.00007,-0.00005,-0.00006,0.00024,0.00028,2
39469,0.00035,0.00021,0.00023,0.00007,-0.00005,-0.00006,0.00024,0.00028,2
39470,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39471,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39472,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39473,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39474,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39475,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39476,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39477,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39478,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39479,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39480,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39481,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39482,-0.00025,-0.00012,0.00002,-0.00011,-0.00025,-0.00003,-0.00006,-0.00014,2
39483,0.0001,0.00007,0.00016,0.00006,-0.00024,-0.00023,-0.00015,0.00001,2
39484,0.0001,0.00007,0.00016,0.00006,-0.00024,-0.00023,-0.00015,0.00001,2
39485,0.0001,-0.00003,0,-0.00008,-0.00019,-0.00026,0.00003,0,2
39486,0.0001,-0.00003,0,-0.00008,-0.00019,-0.00026,0.00003,0,2
39489,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39490,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39491,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39492,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39493,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39494,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39495,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39496,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39497,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39498,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39499,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39500,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39501,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39502,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39503,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39504,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39505,0.00006,-0.00004,-0.00015,-0.00016,-0.00011,-0.00008,-0.00008,0.00007,2
39506,-0.00017,-0.00008,-0.00002,0.00006,0.00012,0.00036,0.00014,-0.00013,2
39507,-0.00017,-0.00008,-0.00002,0.00006,0.00012,0.00036,0.00014,-0.00013,2
39508,-0.00017,-0.00008,-0.00002,0.00006,0.00012,0.00036,0.00014,-0.00013,2
39509,-0.00017,-0.00008,-0.00002,0.00006,0.00012,0.00036,0.00014,-0.00013,2
39510,-0.00017,-0.00008,-0.00002,0.00006,0.00012,0.00036,0.00014,-0.00013,2
39511,-0.00017,-0.00008,-0.00002,0.00006,0.00012,0.00036,0.00014,-0.00013,2
39512,-0.00017,-0.00008,-0.00002,0.00006,0.00012,0.00036,0.00014,-0.00013,2
39513,-0.00017,-0.00008,-0.00002,0.00006,0.00012,0.00036,0.00014,-0.00013,2
39514,-0.00004,-0.00003,-0.00008,-0.00009,0.00004,-0.0001,-0.00028,0,2
39515,-0.00004,-0.00003,-0.00008,-0.00009,0.00004,-0.0001,-0.00028,0,2
39516,-0.00004,-0.00003,-0.00008,-0.00009,0.00004,-0.0001,-0.00028,0,2
39517,-0.00004,-0.00003,-0.00008,-0.00009,0.00004,-0.0001,-0.00028,0,2
39518,-0.00004,-0.00003,-0.00008,-0.00009,0.00004,-0.0001,-0.00028,0,2
39519,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39520,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39521,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39522,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39523,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39524,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39525,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39526,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39527,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39528,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39529,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39530,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39531,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39532,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39533,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39534,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39535,-0.0002,0.00008,0.00011,0.00004,-0.00005,-0.00003,0.00005,0.00012,2
39536,-0.00007,-0.00013,-0.00011,-0.00025,-0.00022,-0.00014,-0.00006,-0.00003,2
39539,-0.00007,-0.00013,-0.00011,-0.00025,-0.00022,-0.00014,-0.00006,-0.00003,2
39540,-0.00007,-0.00005,0,0.00007,-0.00003,-0.00018,-0.00013,0.00007,2
39541,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39542,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39543,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39544,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39545,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39546,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39547,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39548,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39549,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39550,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39551,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39552,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39553,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39554,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39555,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39556,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
39557,0.00025,0.00011,0.00015,-0.00004,0.00004,-0.00001,0,0.00005,2
